,idx,tokens,class,sentiment
1518,18430,вполне,O,no
1519,18430,довольными,O,no
1520,18430,этим,O,no
1521,18430,заведением,B-Whole,positive
1522,18430,",",O,no
1523,18430,думаю,O,no
1524,18430,что,O,no
1525,18430,посетим,O,no
1526,18430,еще,O,no
1527,18430,не,O,no
1528,18430,раз,O,no
1529,18430,.,O,no
1530,18430,Ну,O,no
1531,18430,и,O,no
1532,18430,приятная,O,no
1533,18430,мелочь,O,no
1534,18430,в,O,no
1535,18430,конце,O,no
1536,18430,",",O,no
1537,18430,попросили,O,no
1538,18430,у,O,no
1539,18430,официанта,B-Service,positive
1540,18430,дисконтную,O,no
1541,18430,карту,O,no
1542,18430,и,O,no
1543,18430,он,O,no
1544,18430,нам,O,no
1545,18430,ее,O,no
1546,18430,дал,O,no
1547,18430,.,O,no
1548,18430,Так,O,no
1549,18430,что,O,no
1550,18430,будет,O,no
1551,18430,лишний,O,no
1552,18430,повод,O,no
1553,18430,зайти,O,no
1554,18430,и,O,no
1555,18430,воспользоваться,O,no
1556,18430,скидкой,O,no
1557,18430,),O,no
1558,14190,Добрый,O,no
1559,14190,день,O,no
1560,14190,!,O,no
1561,14190,Мы,O,no
1562,14190,с,O,no
1563,14190,молодым,O,no
1564,14190,человеком,O,no
1565,14190,любим,O,no
1566,14190,открывать,O,no
1567,14190,новые,O,no
1568,14190,места,B-Whole,neutral
1569,14190,..,O,no
1570,14190,разные,O,no
1571,14190,рестораны,B-Whole,neutral
1572,14190,..,O,no
1573,14190,особенно,O,no
1574,14190,итальянские,O,no
1575,14190,.,O,no
1576,14190,Были,O,no
1577,14190,во,O,no
1578,14190,многих,O,no
1579,14190,уже,O,no
1580,14190,.,O,no
1581,14190,Нашла,O,no
1582,14190,по,O,no
1583,14190,рейтингу,O,no
1584,14190,ресторан,B-Whole,neutral
1585,14190,",",O,no
1586,14190,пришли,O,no
1587,14190,",",O,no
1588,14190,все,O,no
1589,14190,гости,O,no
1590,14190,сидели,O,no
1591,14190,на,O,no
1592,14190,террасе,O,no
1593,14190,(,O,no
1594,14190,лето,O,no
1595,14190,все,O,no
1596,14190,таки,O,no
1597,14190,),O,no
1598,14190,",",O,no
1599,14190,а,O,no
1600,14190,мы,O,no
1601,14190,сели,O,no
1602,14190,внутри,O,no
1603,14190,(,O,no
1604,14190,поближе,O,no
1605,14190,к,O,no
1606,14190,конждиционеру,O,no
1607,14190,),O,no
1608,14190,),O,no
1609,14190,.,O,no
1610,14190,Интерьер,B-Interior,positive
1611,14190,очень,O,no
1612,14190,уютный,O,no
1613,14190,.,O,no
1614,14190,Сидели,O,no
1615,14190,прямо,O,no
1616,14190,напротив,O,no
1617,14190,кухни,O,no
1618,14190,(,O,no
1619,14190,где,O,no
1620,14190,пиццу,B-Food,neutral
1621,14190,готовят,O,no
1622,14190,),O,no
1623,14190,около,O,no
1624,14190,окна,O,no
1625,14190,.,O,no
1626,14190,Есть,O,no
1627,14190,отзывы,O,no
1628,14190,",",O,no
1629,14190,что,O,no
1630,14190,пахнет,O,no
1631,14190,кухней,O,no
1632,14190,..,O,no
1633,14190,но,O,no
1634,14190,я,O,no
1635,14190,не,O,no
1636,14190,особо,O,no
1637,14190,заметила,O,no
1638,14190,..,O,no
1639,14190,да,O,no
1640,14190,и,O,no
1641,14190,легкий,O,no
1642,14190,аромат,O,no
1643,14190,пиццы,O,no
1644,14190,думаю,O,no
1645,14190,только,O,no
1646,14190,аппетита,O,no
1647,14190,прибавит,O,no
1648,14190,),O,no
1649,14190,Начиталась,O,no
1650,14190,отзывов,O,no
1651,14190,",",O,no
1652,14190,что,O,no
1653,14190,хорошая,O,no
1654,14190,пицца,B-Food,positive
1655,14190,-,O,no
1656,14190,взяли,O,no
1657,14190,именно,O,no
1658,14190,ее,O,no
1659,14190,",",O,no
1660,14190,и,O,no
1661,14190,остались,O,no
1662,14190,очень,O,no
1663,14190,довольны,O,no
1664,14190,!,O,no
1665,14190,!,O,no
1666,14190,Во,O,no
1667,14190,всех,O,no
1668,14190,итальянских,O,no
1669,14190,ресторанах,B-Whole,neutral
1670,14190,беру,O,no
1671,14190,тирамису,B-Food,neutral
1672,14190,",",O,no
1673,14190,хлебную,B-Food,neutral
1674,14190,козинку,I-Food,neutral
1675,14190,и,O,no
1676,14190,...,O,no
1677,14190,захожу,O,no
1678,14190,в,O,no
1679,14190,туалет,B-Interior,neutral
1680,14190,.,O,no
1681,14190,Таким,O,no
1682,14190,образом,O,no
1683,14190,я,O,no
1684,14190,ставлю,O,no
1685,14190,оценку,O,no
1686,14190,заведению,B-Whole,neutral
1687,14190,.,O,no
1688,14190,Хлеб,B-Food,positive
1689,14190,должен,O,no
1690,14190,быть,O,no
1691,14190,свежий,O,no
1692,14190,",",O,no
1693,14190,тираму,B-Food,positive
1694,14190,таять,O,no
1695,14190,во,O,no
1696,14190,рту,O,no
1697,14190,",",O,no
1698,14190,а,O,no
1699,14190,на,O,no
1700,14190,туалетах,O,no
1701,14190,не,O,no
1702,14190,должны,O,no
1703,14190,экономить,O,no
1704,14190,!,O,no
1705,14190,!,O,no
1706,14190,Все,O,no
1707,14190,понравилось,O,no
1708,14190,",",O,no
1709,14190,десерт,B-Food,positive
1710,14190,волшебный,O,no
1711,14190,!,O,no
1712,14190,Мило,O,no
1713,14190,посидели,O,no
1714,14190,",",O,no
1715,14190,в,O,no
1716,14190,окно,O,no
1717,14190,видела,O,no
1718,14190,Спас,O,no
1719,14190,на,O,no
1720,14190,крови,O,no
1721,14190,...,O,no
1722,14190,романтик,O,no
1723,14190,),O,no
1724,14190,Официантка,B-Service,positive
1725,14190,вежливая,O,no
1726,14190,очень,O,no
1727,14190,.,O,no
1728,14190,Напитки,B-Food,neutral
1729,14190,принесла,O,no
1730,14190,быстро,O,no
1731,14190,...,O,no
1732,14190,да,O,no
1733,14190,и,O,no
1734,14190,еду,B-Food,neutral
1735,14190,совсем,O,no
1736,14190,не,O,no
1737,14190,пришлось,O,no
1738,14190,ждать,O,no
1739,14190,!,O,no
1740,14190,в,O,no
1741,14190,общем,O,no
1742,14190,большое,O,no
1743,14190,спасибо,O,no
1744,14190,за,O,no
1745,14190,атмосферу,B-Interior,positive
1746,14190,и,O,no
1747,14190,угощения,B-Food,positive
1748,14190,.,O,no
1749,14190,Обязательно,O,no
1750,14190,придем,O,no
1751,14190,еще,O,no
1752,14190,!,O,no
1753,2107,Случайно,O,no
1754,2107,зашли,O,no
1755,2107,в,O,no
1756,2107,это,O,no
1757,2107,заведение,B-Whole,positive
1758,2107,с,O,no
1759,2107,друзьями,O,no
1760,2107,.,O,no
1761,2107,Сделали,O,no
1762,2107,заказ,O,no
1763,2107,.,O,no
1764,2107,Мы,O,no
1765,2107,сидели,O,no
1766,2107,на,O,no
1767,2107,улице,O,no
1768,2107,",",O,no
1769,2107,на,O,no
1770,2107,втором,B-Interior,neutral
1771,2107,этаже,I-Interior,neutral
1772,2107,в,O,no
1773,2107,это,O,no
1774,2107,время,O,no
1775,2107,проходил,O,no
1776,2107,банкет,O,no
1777,2107,.,O,no
1778,2107,Попросили,O,no
1779,2107,плед,O,no
1780,2107,.,O,no
1781,2107,Прошло,O,no
1782,2107,15,O,no
1783,2107,минут,O,no
1784,2107,-,O,no
1785,2107,ни,O,no
1786,2107,пледа,O,no
1787,2107,",",O,no
1788,2107,ни,O,no
1789,2107,официанта,B-Service,negative
1790,2107,.,O,no
1791,2107,Сходили,O,no
1792,2107,сами,O,no
1793,2107,",",O,no
1794,2107,забрали,O,no
1795,2107,пледы,B-Service,negative
1796,2107,.,O,no
1797,2107,Чай,B-Food,neutral
1798,2107,принесли,O,no
1799,2107,спустя,O,no
1800,2107,минут,O,no
1801,2107,10,O,no
1802,2107,после,O,no
1803,2107,заказа,O,no
1804,2107,.,O,no
1805,2107,Потом,O,no
1806,2107,",",O,no
1807,2107,спустя,O,no
1808,2107,минут,O,no
1809,2107,20,O,no
1810,2107,принесли,B-Service,negative
1811,2107,1,O,no
1812,2107,салат,B-Food,neutral
1813,2107,.,O,no
1814,2107,Прошло,O,no
1815,2107,еще,O,no
1816,2107,минут,O,no
1817,2107,20,O,no
1818,2107,принесли,B-Service,negative
1819,2107,1,O,no
1820,2107,горячее,B-Food,neutral
1821,2107,(,O,no
1822,2107,заказ,O,no
1823,2107,был,O,no
1824,2107,сделан,O,no
1825,2107,на,O,no
1826,2107,6-х,O,no
1827,2107,человек,O,no
1828,2107,),O,no
1829,2107,.,O,no
1830,2107,И,O,no
1831,2107,вот,O,no
1832,2107,так,O,no
1833,2107,весь,O,no
1834,2107,вечер,O,no
1835,2107,(,O,no
1836,2107,кто,O,no
1837,2107,из,O,no
1838,2107,друзей,O,no
1839,2107,ел,O,no
1840,2107,",",O,no
1841,2107,а,O,no
1842,2107,кто-то,O,no
1843,2107,просто,O,no
1844,2107,ждал,O,no
1845,2107,),O,no
1846,2107,-,O,no
1847,2107,в,O,no
1848,2107,общем,O,no
1849,2107,",",O,no
1850,2107,свое,O,no
1851,2107,блюдо,B-Food,neutral
1852,2107,я,O,no
1853,2107,получила,O,no
1854,2107,спустя,O,no
1855,2107,1,O,no
1856,2107,час,O,no
1857,2107,40,O,no
1858,2107,минут,O,no
1859,2107,после,O,no
1860,2107,заказа,B-Service,negative
1861,2107,(,O,no
1862,2107,овощи,B-Food,negative
1863,2107,",",I-Food,negative
1864,2107,приготовленные,I-Food,negative
1865,2107,на,I-Food,negative
1866,2107,углях,I-Food,negative
1867,2107,",",O,no
1868,2107,можно,O,no
1869,2107,было,O,no
1870,2107,бы,O,no
1871,2107,приготовить,O,no
1872,2107,побыстрее,O,no
1873,2107,),O,no
1874,2107,и,O,no
1875,2107,после,O,no
1876,2107,3,O,no
1877,2107,походов,O,no
1878,2107,моего,O,no
1879,2107,мужа,O,no
1880,2107,к,O,no
1881,2107,официанту,O,no
1882,2107,.,O,no
1883,2107,Порции,B-Food,negative
1884,2107,",",O,no
1885,2107,заявленные,O,no
1886,2107,в,O,no
1887,2107,меню,O,no
1888,2107,явно,O,no
1889,2107,",",O,no
1890,2107,не,O,no
1891,2107,соответствуют,O,no
1892,2107,действительному,O,no
1893,2107,размеру,O,no
1894,2107,-,O,no
1895,2107,такой,O,no
1896,2107,порцией,O,no
1897,2107,и,O,no
1898,2107,ребенка,O,no
1899,2107,не,O,no
1900,2107,накормишь,O,no
1901,2107,!,O,no
1902,2107,Не,O,no
1903,2107,советую,O,no
1904,2107,никому,O,no
1905,2107,!,O,no
1906,3705,Буквально,O,no
1907,3705,на,O,no
1908,3705,днях,O,no
1909,3705,отмечали,O,no
1910,3705,с,O,no
1911,3705,мужем,O,no
1912,3705,наш,O,no
1913,3705,небольшой,O,no
1914,3705,юбилей,O,no
1915,3705,-,O,no
1916,3705,2,O,no
1917,3705,года,O,no
1918,3705,.,O,no
1919,3705,Выбрали,O,no
1920,3705,для,O,no
1921,3705,романтического,O,no
1922,3705,вечера,O,no
1923,3705,Макарену,B-Whole,positive
1924,3705,и,O,no
1925,3705,очень,O,no
1926,3705,довольны,O,no
1927,3705,выбором,O,no
1928,3705,!,O,no
1929,3705,Меню,B-Food,positive
1930,3705,отменное,O,no
1931,3705,",",O,no
1932,3705,столько,O,no
1933,3705,всего,O,no
1934,3705,",",O,no
1935,3705,что,O,no
1936,3705,решили,O,no
1937,3705,заходить,O,no
1938,3705,почаще,O,no
1939,3705,чтобы,O,no
1940,3705,попробовать,O,no
1941,3705,разные,O,no
1942,3705,блюда,B-Food,positive
1943,3705,.,O,no
1944,3705,Коктейли,B-Food,positive
1945,3705,очень,O,no
1946,3705,вкусные,O,no
1947,3705,и,O,no
1948,3705,необычные,O,no
1949,3705,",",O,no
1950,3705,есть,O,no
1951,3705,из,O,no
1952,3705,чего,O,no
1953,3705,выбрать,O,no
1954,3705,.,O,no
1955,3705,Заказывали,O,no
1956,3705,салаты,B-Food,neutral
1957,3705,из,I-Food,neutral
1958,3705,языка,I-Food,neutral
1959,3705,и,I-Food,neutral
1960,3705,морепродуктов,I-Food,neutral
1961,3705,и,O,no
1962,3705,паэлью,B-Food,neutral
1963,3705,с,I-Food,neutral
1964,3705,курицей,I-Food,neutral
1965,3705,и,I-Food,neutral
1966,3705,кроликом,I-Food,neutral
1967,3705,.,O,no
1968,3705,Все,O,no
1969,3705,очень,O,no
1970,3705,вкусно,O,no
1971,3705,и,O,no
1972,3705,сытно,O,no
1973,3705,",",O,no
1974,3705,порции,B-Food,positive
1975,3705,большие,O,no
1976,3705,",",O,no
1977,3705,объелись,O,no
1978,3705,!,O,no
1979,3705,Отличный,O,no
1980,3705,кальян,B-Food,positive
1981,3705,",",O,no
1982,3705,сполна,O,no
1983,3705,насладились,O,no
1984,3705,",",O,no
1985,3705,прекрасный,O,no
1986,3705,молодой,O,no
1987,3705,человек,O,no
1988,3705,кальянщик,B-Service,positive
1989,3705,",",O,no
1990,3705,приветливый,O,no
1991,3705,",",O,no
1992,3705,помог,O,no
1993,3705,определиться,O,no
1994,3705,с,O,no
1995,3705,выбором,O,no
1996,3705,и,O,no
1997,3705,не,O,no
1998,3705,прогадал,O,no
1999,3705,!,O,no
2000,3705,Красивый,O,no
2001,3705,интерьер,B-Interior,positive
2002,3705,",",O,no
2003,3705,были,O,no
2004,3705,на,O,no
2005,3705,втором,O,no
2006,3705,этаже,O,no
2007,3705,у,O,no
2008,3705,окна,O,no
2009,3705,.,O,no
2010,3705,Музыка,B-Interior,positive
2011,3705,понравилась,O,no
2012,3705,",",O,no
2013,3705,не,O,no
2014,3705,давит,O,no
2015,3705,громкостью,O,no
2016,3705,как,O,no
2017,3705,во,O,no
2018,3705,многих,O,no
2019,3705,заведениях,O,no
2020,3705,",",O,no
2021,3705,а,O,no
2022,3705,создает,O,no
2023,3705,уютную,O,no
2024,3705,романтичную,O,no
2025,3705,атмосферу,B-Interior,positive
2026,3705,.,O,no
2027,3705,Персонал,B-Service,positive
2028,3705,дружелюбный,O,no
2029,3705,",",O,no
2030,3705,все,O,no
2031,3705,улыбаются,O,no
2032,3705,",",O,no
2033,3705,постоянно,O,no
2034,3705,подходят,O,no
2035,3705,убирают,O,no
2036,3705,со,O,no
2037,3705,стола,O,no
2038,3705,",",O,no
2039,3705,предложили,O,no
2040,3705,оформить,O,no
2041,3705,накопительную,B-Service,positive
2042,3705,скидку,I-Service,positive
2043,3705,",",O,no
2044,3705,что,O,no
2045,3705,очень,O,no
2046,3705,даже,O,no
2047,3705,неплохо,O,no
2048,3705,!,O,no
2049,3705,В,O,no
2050,3705,общем,O,no
2051,3705,",",O,no
2052,3705,спасибо,O,no
2053,3705,за,O,no
2054,3705,прекрасный,O,no
2055,3705,вечер,B-Whole,positive
2056,3705,!,O,no
2057,3705,Теперь,O,no
2058,3705,мы,O,no
2059,3705,ваши,O,no
2060,3705,постоянные,O,no
2061,3705,клиенты,O,no
2062,3705,!,O,no
2063,33591,Отличное,O,no
2064,33591,кафе,B-Whole,positive
2065,33591,!,O,no
2066,33591,!,O,no
2067,33591,!,O,no
2068,33591,!,O,no
2069,33591,Отмечала,O,no
2070,33591,в,O,no
2071,33591,нем,O,no
2072,33591,свой,O,no
2073,33591,день,O,no
2074,33591,рождения,O,no
2075,33591,с,O,no
2076,33591,друзьями,O,no
2077,33591,.,O,no
2078,33591,Все,O,no
2079,33591,было,O,no
2080,33591,замечательно,O,no
2081,33591,-,O,no
2082,33591,вкусная,O,no
2083,33591,и,O,no
2084,33591,обильная,O,no
2085,33591,еда,B-Food,positive
2086,33591,",",O,no
2087,33591,большие,O,no
2088,33591,блюда,B-Food,positive
2089,33591,",",O,no
2090,33591,обстановка,B-Interior,positive
2091,33591,",",O,no
2092,33591,вежливая,O,no
2093,33591,администратор,B-Service,positive
2094,33591,Александра,O,no
2095,33591,.,O,no
2096,33591,Небольшое,O,no
2097,33591,уютное,O,no
2098,33591,кафе,B-Whole,positive
2099,33591,.,O,no
2100,33591,Очень,O,no
2101,33591,низкие,O,no
2102,33591,цены,B-Price,positive
2103,33591,(,O,no
2104,33591,и,O,no
2105,33591,это,O,no
2106,33591,с,O,no
2107,33591,учетом,O,no
2108,33591,того,O,no
2109,33591,",",O,no
2110,33591,что,O,no
2111,33591,место,O,no
2112,33591,находится,O,no
2113,33591,на,O,no
2114,33591,Невском,O,no
2115,33591,проспекте,O,no
2116,33591,),O,no
2117,33591,.,O,no
2118,33591,Я,O,no
2119,33591,уже,O,no
2120,33591,не,O,no
2121,33591,первый,O,no
2122,33591,раз,O,no
2123,33591,сюда,O,no
2124,33591,хожу,O,no
2125,33591,и,O,no
2126,33591,всегда,O,no
2127,33591,очень,O,no
2128,33591,довольна,O,no
2129,33591,.,O,no
2130,33591,Очень,O,no
2131,33591,вкусные,O,no
2132,33591,хачапури,B-Food,positive
2133,33591,с,I-Food,positive
2134,33591,сыром,I-Food,positive
2135,33591,",",O,no
2136,33591,вкусный,O,no
2137,33591,лосось,B-Food,positive
2138,33591,(,O,no
2139,33591,кусок,B-Food,positive
2140,33591,очень,O,no
